Units,scenario,region,sector,input,year,value
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2035,8.96588e-5
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2040,1.39642e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2045,2.07864e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2050,2.95795e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2055,3.43026e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2060,3.85183e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2065,4.2856e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2070,4.65723e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2075,4.9674e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2080,5.24622e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2085,5.47369e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2090,5.6349e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2095,5.75791e-4
EJ,Reference,Pakistan,resid heating modern_d9,hydrogen,2100,5.88057e-4
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,1990,0.00707798
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2005,0.00289953
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2010,0.00185502
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2015,0.00274853
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2021,0.00302695
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2025,0.00293424
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2030,0.00348531
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2035,0.00421634
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2040,0.00499712
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2045,0.00555503
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2050,0.00604468
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2055,0.00619244
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2060,0.0064876
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2065,0.00681215
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2070,0.0071067
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2075,0.00724348
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2080,0.00727219
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2085,0.00717551
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2090,0.0070069
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2095,0.00678105
EJ,Reference,Pakistan,resid heating modern_d9,refined liquids,2100,0.00660769
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,1990,0.090956
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2005,0.133771
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2010,0.151631
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2015,0.175661
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2021,0.199102
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2025,0.181723
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2030,0.160226
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2035,0.143415
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2040,0.127038
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2045,0.111226
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2050,0.0970465
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2055,0.0850007
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2060,0.0748856
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2065,0.0664561
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2070,0.0599394
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2075,0.0546817
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2080,0.0504382
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2085,0.0470998
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2090,0.0443622
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2095,0.0420871
EJ,Reference,Pakistan,resid others TradBio_d1,traditional biomass,2100,0.0403778
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,1990,0.0272788
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2005,0.0418317
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2010,0.0483949
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2015,0.0509885
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2021,0.0536831
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2025,0.0527406
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2030,0.0515992
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2035,0.0504967
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2040,0.0495925
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2045,0.0487129
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2050,0.0462017
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2055,0.0436267
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2060,0.0414644
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2065,0.039613
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2070,0.0381083
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2075,0.0367877
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2080,0.0356318
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2085,0.0346818
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2090,0.0338419
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2095,0.0330913
EJ,Reference,Pakistan,resid others TradBio_d10,traditional biomass,2100,0.0326456
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,1990,0.0823424
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2005,0.117841
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2010,0.132213
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2015,0.150374
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2021,0.168884
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2025,0.154856
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2030,0.135553
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2035,0.120723
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2040,0.106664
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2045,0.0934688
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2050,0.0819202
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2055,0.0723125
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2060,0.0643668
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2065,0.0578173
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2070,0.0527889
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2075,0.0487359
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2080,0.0454603
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2085,0.0428849
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2090,0.0407634
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2095,0.03899
EJ,Reference,Pakistan,resid others TradBio_d2,traditional biomass,2100,0.0376896
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,1990,0.0774886
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2005,0.110119
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2010,0.122838
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2015,0.138278
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2021,0.155519
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2025,0.143727
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2030,0.125982
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2035,0.112127
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2040,0.0991477
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2045,0.0870989
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2050,0.0766368
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2055,0.0679893
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2060,0.0608626
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2065,0.0549982
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2070,0.0504937
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2075,0.0468525
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2080,0.0439001
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2085,0.041575
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2090,0.0396526
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2095,0.0380393
EJ,Reference,Pakistan,resid others TradBio_d3,traditional biomass,2100,0.0368702
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,1990,0.073395
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2005,0.104155
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2010,0.115637
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2015,0.129069
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2021,0.145647
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2025,0.135719
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2030,0.119334
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2035,0.106227
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2040,0.0940602
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2045,0.0828512
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2050,0.0731652
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2055,0.0651892
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2060,0.0586245
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2065,0.053222
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2070,0.0490638
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2075,0.0456899
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2080,0.0429443
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2085,0.0407775
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2090,0.0389797
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2095,0.0374658
EJ,Reference,Pakistan,resid others TradBio_d4,traditional biomass,2100,0.0363789
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,1990,0.0695187
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2005,0.0985896
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2010,0.109262
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2015,0.120991
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2021,0.137131
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2025,0.128916
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2030,0.11384
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2035,0.101394
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2040,0.0899359
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2045,0.0794462
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2050,0.0704134
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2055,0.0629949
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2060,0.0568907
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2065,0.0518621
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2070,0.0479802
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2075,0.0448165
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2080,0.0422315
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2085,0.0401864
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2090,0.0384835
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2095,0.0370447
EJ,Reference,Pakistan,resid others TradBio_d5,traditional biomass,2100,0.0360206
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,1990,0.0654856
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2005,0.0932623
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2010,0.102951
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2015,0.113106
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2021,0.128766
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2025,0.122218
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2030,0.108555
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2035,0.0967789
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2040,0.0860272
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2045,0.0762433
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2050,0.0678435
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2055,0.0609599
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2060,0.0552941
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2065,0.050619
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2070,0.046996
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2075,0.0440278
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2080,0.041591
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2085,0.0396575
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2090,0.0380412
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2095,0.0366704
EJ,Reference,Pakistan,resid others TradBio_d6,traditional biomass,2100,0.0357041
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,1990,0.0609003
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2005,0.0868178
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2010,0.0961025
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2015,0.104707
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2021,0.119629
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2025,0.114785
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2030,0.102818
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2035,0.0917996
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2040,0.081837
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2045,0.0728281
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2050,0.0651157
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2055,0.0588087
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2060,0.053613
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2065,0.0493152
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2070,0.0459672
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2075,0.0432061
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2080,0.0409257
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2085,0.0391096
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2090,0.037584
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2095,0.0362844
EJ,Reference,Pakistan,resid others TradBio_d7,traditional biomass,2100,0.0353791
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,1990,0.0552951
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2005,0.0789331
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2010,0.0880239
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2015,0.0950198
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2021,0.10874
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2025,0.105747
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2030,0.0960015
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2035,0.0859207
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2040,0.0769142
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2045,0.0688276
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2050,0.0619252
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2055,0.0562933
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2060,0.0516465
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2065,0.0477884
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2070,0.0447617
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2075,0.0422429
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2080,0.040146
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2085,0.0384677
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2090,0.0370486
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2095,0.0358325
EJ,Reference,Pakistan,resid others TradBio_d8,traditional biomass,2100,0.0349995
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,1990,0.0473431
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2005,0.0672522
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2010,0.0767356
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2015,0.0819769
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2021,0.0930008
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2025,0.091368
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2030,0.0860137
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2035,0.0773546
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2040,0.0697497
EJ,Reference,Pakistan,resid others TradBio_d9,traditional biomass,2045,0.062982
